,experiment,day,individual,mm2,condition,feedingreg,reltime,log body size
6707,Cyclicfeeding_starving,164,P7_6,4.7,AL,STARVED_2,56,1.547562508716013
6708,Cyclicfeeding_starving,164,P8_1,9.88,AL,STARVED_2,56,2.2905125117597764
6709,Cyclicfeeding_starving,164,P8_2,8.88,AL,STARVED_2,56,2.1838015570040787
6710,Cyclicfeeding_starving,164,P8_3,7.42,AL,STARVED_2,56,2.004179057179289
6711,Cyclicfeeding_starving,164,P8_4,4.75,AL,STARVED_2,56,1.55814461804655
6713,Cyclicfeeding_starving,164,P8_6,9.78,AL,STARVED_2,56,2.280339484046726
6720,Cyclicfeeding_starving,173,P1_1,5.09,AL,STARVED_2,65,1.6272778305624314
6721,Cyclicfeeding_starving,173,P1_2,8.71,AL,STARVED_2,65,2.1644717908644115
6722,Cyclicfeeding_starving,173,P1_3,5.91,AL,STARVED_2,65,1.776645831418007
6723,Cyclicfeeding_starving,173,P1_4,4.53,AL,STARVED_2,65,1.5107219394949427
6768,Cyclicfeeding_starving,173,P2_1,11.01,AL,STARVED_2,65,2.3988039507345884
6770,Cyclicfeeding_starving,173,P2_3,10.56,AL,STARVED_2,65,2.3570732782781154
6771,Cyclicfeeding_starving,173,P2_4,9.58,AL,STARVED_2,65,2.259677591982769
6772,Cyclicfeeding_starving,173,P2_5,8.59,AL,STARVED_2,65,2.150598735996164
6773,Cyclicfeeding_starving,173,P2_6,6.55,AL,STARVED_2,65,1.8794650496471605
6774,Cyclicfeeding_starving,173,P3_1,1.98,AL,STARVED_2,65,0.6830968447064438
6775,Cyclicfeeding_starving,173,P3_2,2.89,AL,STARVED_2,65,1.0612565021243408
6776,Cyclicfeeding_starving,173,P3_3,4.93,AL,STARVED_2,65,1.5953389880545987
6777,Cyclicfeeding_starving,173,P3_4,2.24,AL,STARVED_2,65,0.8064758658669485
6779,Cyclicfeeding_starving,173,P3_6,7.89,AL,STARVED_2,65,2.065596134857783
6780,Cyclicfeeding_starving,173,P4_1,7.24,AL,STARVED_2,65,1.979621206397625
6781,Cyclicfeeding_starving,173,P4_2,3.89,AL,STARVED_2,65,1.358409157630355
6782,Cyclicfeeding_starving,173,P4_3,1.35,AL,STARVED_2,65,0.30010459245033816
6783,Cyclicfeeding_starving,173,P4_4,3.44,AL,STARVED_2,65,1.235471471385307
6784,Cyclicfeeding_starving,173,P4_5,13.23,AL,STARVED_2,65,2.5824869781268642
6785,Cyclicfeeding_starving,173,P4_6,6.93,AL,STARVED_2,65,1.9358598132018119
6788,Cyclicfeeding_starving,173,P5_3,4.29,AL,STARVED_2,65,1.4562867329399256
6792,Cyclicfeeding_starving,173,P6_1,5.26,AL,STARVED_2,65,1.6601310267496185
6793,Cyclicfeeding_starving,173,P6_2,3.77,AL,STARVED_2,65,1.3270750014599193
6794,Cyclicfeeding_starving,173,P6_3,9.46,AL,STARVED_2,65,2.247072383063787
6797,Cyclicfeeding_starving,173,P6_6,5.45,AL,STARVED_2,65,1.6956156086751528
6798,Cyclicfeeding_starving,173,P7_1,2.23,AL,STARVED_2,65,0.8020015854720274
6799,Cyclicfeeding_starving,173,P7_2,9.55,AL,STARVED_2,65,2.256541154492639
6801,Cyclicfeeding_starving,173,P7_4,4.1,AL,STARVED_2,65,1.410986973710262
6802,Cyclicfeeding_starving,173,P7_5,5.27,AL,STARVED_2,65,1.6620303625532709
6803,Cyclicfeeding_starving,173,P7_6,4.19,AL,STARVED_2,65,1.4327007339340465
6804,Cyclicfeeding_starving,173,P8_1,9.58,AL,STARVED_2,65,2.259677591982769
6805,Cyclicfeeding_starving,173,P8_2,8.59,AL,STARVED_2,65,2.150598735996164
6806,Cyclicfeeding_starving,173,P8_3,5.48,AL,STARVED_2,65,1.7011051009599243
6807,Cyclicfeeding_starving,173,P8_4,3.1,AL,STARVED_2,65,1.1314021114911006
6809,Cyclicfeeding_starving,173,P8_6,7.71,AL,STARVED_2,65,2.0425181875752383
6816,Cyclicfeeding_starving,186,P1_1,0.86,AL,STARVED_2,78,-0.15082288973458366
6817,Cyclicfeeding_starving,186,P1_2,1.39,AL,STARVED_2,78,0.3293037471426003
6818,Cyclicfeeding_starving,186,P1_3,0.75,AL,STARVED_2,78,-0.2876820724517809
6819,Cyclicfeeding_starving,186,P1_4,0.77,AL,STARVED_2,78,-0.2613647641344075
6864,Cyclicfeeding_starving,186,P2_1,2.51,AL,STARVED_2,78,0.9202827531436925
6866,Cyclicfeeding_starving,186,P2_3,2.29,AL,STARVED_2,78,0.8285518175661483
6867,Cyclicfeeding_starving,186,P2_4,2.19,AL,STARVED_2,78,0.7839015438284094
6868,Cyclicfeeding_starving,186,P2_5,1.24,AL,STARVED_2,78,0.2151113796169455
6869,Cyclicfeeding_starving,186,P2_6,1.13,AL,STARVED_2,78,0.12221763272424911
6870,Cyclicfeeding_starving,186,P3_1,0.57,AL,STARVED_2,78,-0.5621189181535413
6871,Cyclicfeeding_starving,186,P3_2,0.82,AL,STARVED_2,78,-0.19845093872383832
6872,Cyclicfeeding_starving,186,P3_3,1.17,AL,STARVED_2,78,0.1570037488096647
6873,Cyclicfeeding_starving,186,P3_4,2.23,AL,STARVED_2,78,0.8020015854720274
6875,Cyclicfeeding_starving,186,P3_6,6.19,AL,STARVED_2,78,1.8229350866965048
6876,Cyclicfeeding_starving,186,P4_1,5.54,AL,STARVED_2,78,1.7119945007591924
6877,Cyclicfeeding_starving,186,P4_2,2.64,AL,STARVED_2,78,0.9707789171582248
6878,Cyclicfeeding_starving,186,P4_3,1.0,AL,STARVED_2,78,0.0
6879,Cyclicfeeding_starving,186,P4_4,4.15,AL,STARVED_2,78,1.423108334242607
6880,Cyclicfeeding_starving,186,P4_5,11.6,AL,STARVED_2,78,2.451005098112319
6881,Cyclicfeeding_starving,186,P4_6,6.01,AL,STARVED_2,78,1.7934247485471162
6884,Cyclicfeeding_starving,186,P5_3,3.33,AL,STARVED_2,78,1.2029723039923526
6888,Cyclicfeeding_starving,186,P6_1,4.48,AL,STARVED_2,78,1.4996230464268938
6889,Cyclicfeeding_starving,186,P6_2,4.52,AL,STARVED_2,78,1.5085119938441398
6890,Cyclicfeeding_starving,186,P6_3,7.62,AL,STARVED_2,78,2.030776369698555
6893,Cyclicfeeding_starving,186,P6_6,5.65,AL,STARVED_2,78,1.7316555451583497
6894,Cyclicfeeding_starving,186,P7_1,1.46,AL,STARVED_2,78,0.37843643572024505
6895,Cyclicfeeding_starving,186,P7_2,6.12,AL,STARVED_2,78,1.8115620965242347
6897,Cyclicfeeding_starving,186,P7_4,5.11,AL,STARVED_2,78,1.631199404215613
6898,Cyclicfeeding_starving,186,P7_5,3.65,AL,STARVED_2,78,1.2947271675944
6899,Cyclicfeeding_starving,186,P7_6,3.6,AL,STARVED_2,78,1.2809338454620642
6900,Cyclicfeeding_starving,186,P8_1,4.94,AL,STARVED_2,78,1.5973653311998313
6901,Cyclicfeeding_starving,186,P8_2,7.82,AL,STARVED_2,78,2.05668455455722
6902,Cyclicfeeding_starving,186,P8_3,4.93,AL,STARVED_2,78,1.5953389880545987
6903,Cyclicfeeding_starving,186,P8_4,2.72,AL,STARVED_2,78,1.000631880307906
6905,Cyclicfeeding_starving,186,P8_6,5.27,AL,STARVED_2,78,1.6620303625532709
6912,Cyclicfeeding_starving,194,P1_1,3.58,AL,STARVED_2,86,1.275362800412609
6913,Cyclicfeeding_starving,194,P1_2,4.43,AL,STARVED_2,86,1.4883995840570443
6914,Cyclicfeeding_starving,194,P1_3,2.92,AL,STARVED_2,86,1.0715836162801904
6915,Cyclicfeeding_starving,194,P1_4,3.53,AL,STARVED_2,86,1.2612978709452054
6960,Cyclicfeeding_starving,194,P2_1,6.73,AL,STARVED_2,86,1.9065751436566365
6962,Cyclicfeeding_starving,194,P2_3,9.88,AL,STARVED_2,86,2.2905125117597764
6963,Cyclicfeeding_starving,194,P2_4,7.03,AL,STARVED_2,86,1.9501867058225735
6964,Cyclicfeeding_starving,194,P2_5,5.54,AL,STARVED_2,86,1.7119945007591924
6965,Cyclicfeeding_starving,194,P2_6,5.29,AL,STARVED_2,86,1.665818245870208
6966,Cyclicfeeding_starving,194,P3_1,1.74,AL,STARVED_2,86,0.5538851132264376
6967,Cyclicfeeding_starving,194,P3_2,2.39,AL,STARVED_2,86,0.8712933659434193
6968,Cyclicfeeding_starving,194,P3_3,4.15,AL,STARVED_2,86,1.423108334242607
6969,Cyclicfeeding_starving,194,P3_4,2.35,AL,STARVED_2,86,0.8544153281560676
6971,Cyclicfeeding_starving,194,P3_6,6.86,AL,STARVED_2,86,1.925707441737794
6972,Cyclicfeeding_starving,194,P4_1,5.34,AL,STARVED_2,86,1.6752256529721035
6973,Cyclicfeeding_starving,194,P4_2,1.87,AL,STARVED_2,86,0.6259384308664954
6974,Cyclicfeeding_starving,194,P4_3,0.73,AL,STARVED_2,86,-0.31471074483970024
6975,Cyclicfeeding_starving,194,P4_4,3.05,AL,STARVED_2,86,1.1151415906193203
6976,Cyclicfeeding_starving,194,P4_5,9.23,AL,STARVED_2,86,2.222459048514761
6977,Cyclicfeeding_starving,194,P4_6,7.19,AL,STARVED_2,86,1.9726911717329554
6980,Cyclicfeeding_starving,194,P5_3,2.46,AL,STARVED_2,86,0.9001613499442714
6984,Cyclicfeeding_starving,194,P6_1,3.25,AL,STARVED_2,86,1.1786549963416462
6985,Cyclicfeeding_starving,194,P6_2,3.99,AL,STARVED_2,86,1.3837912309017721
6986,Cyclicfeeding_starving,194,P6_3,6.78,AL,STARVED_2,86,1.9139771019523042
6989,Cyclicfeeding_starving,194,P6_6,4.88,AL,STARVED_2,86,1.5851452198650557
6990,Cyclicfeeding_starving,194,P7_1,1.3,AL,STARVED_2,86,0.26236426446749106
6991,Cyclicfeeding_starving,194,P7_2,6.76,AL,STARVED_2,86,1.9110228900548727
6993,Cyclicfeeding_starving,194,P7_4,3.75,AL,STARVED_2,86,1.3217558399823195
6994,Cyclicfeeding_starving,194,P7_5,4.06,AL,STARVED_2,86,1.4011829736136412
6995,Cyclicfeeding_starving,194,P7_6,2.35,AL,STARVED_2,86,0.8544153281560676
6996,Cyclicfeeding_starving,194,P8_1,3.65,AL,STARVED_2,86,1.2947271675944
6997,Cyclicfeeding_starving,194,P8_2,7.01,AL,STARVED_2,86,1.9473377010464987
6998,Cyclicfeeding_starving,194,P8_3,5.2,AL,STARVED_2,86,1.6486586255873816
6999,Cyclicfeeding_starving,194,P8_4,2.09,AL,STARVED_2,86,0.7371640659767196
7001,Cyclicfeeding_starving,194,P8_6,5.7,AL,STARVED_2,86,1.7404661748405046
7008,Cyclicfeeding_starving,216,P1_1,2.45,AL,STARVED_2,108,0.8960880245566357
7009,Cyclicfeeding_starving,216,P1_2,3.22,AL,STARVED_2,108,1.169381359556317
7010,Cyclicfeeding_starving,216,P1_3,1.42,AL,STARVED_2,108,0.35065687161316933
7011,Cyclicfeeding_starving,216,P1_4,2.56,AL,STARVED_2,108,0.9400072584914712
7056,Cyclicfeeding_starving,216,P2_1,3.73,AL,STARVED_2,108,1.3164082336557241
7058,Cyclicfeeding_starving,216,P2_3,7.35,AL,STARVED_2,108,1.9947003132247452
7059,Cyclicfeeding_starving,216,P2_4,4.67,AL,STARVED_2,108,1.541159071680806
7060,Cyclicfeeding_starving,216,P2_5,4.56,AL,STARVED_2,108,1.5173226235262947
7061,Cyclicfeeding_starving,216,P2_6,5.23,AL,STARVED_2,108,1.6544112780768316
7062,Cyclicfeeding_starving,216,P3_1,0.34,AL,STARVED_2,108,-1.0788096613719298
7063,Cyclicfeeding_starving,216,P3_2,2.19,AL,STARVED_2,108,0.7839015438284094
7064,Cyclicfeeding_starving,216,P3_3,1.7,AL,STARVED_2,108,0.5306282510621704
7065,Cyclicfeeding_starving,216,P3_4,2.12,AL,STARVED_2,108,0.7514160886839212
7067,Cyclicfeeding_starving,216,P3_6,2.75,AL,STARVED_2,108,1.0116009116784799
7068,Cyclicfeeding_starving,216,P4_1,3.25,AL,STARVED_2,108,1.1786549963416462
7069,Cyclicfeeding_starving,216,P4_2,1.49,AL,STARVED_2,108,0.3987761199573678
7070,Cyclicfeeding_starving,216,P4_3,0.34,AL,STARVED_2,108,-1.0788096613719298
7071,Cyclicfeeding_starving,216,P4_4,1.1,AL,STARVED_2,108,0.09531017980432493
7072,Cyclicfeeding_starving,216,P4_5,5.75,AL,STARVED_2,108,1.749199854809259
7073,Cyclicfeeding_starving,216,P4_6,3.03,AL,STARVED_2,108,1.1085626195212777
7076,Cyclicfeeding_starving,216,P5_3,1.67,AL,STARVED_2,108,0.5128236264286637
7080,Cyclicfeeding_starving,216,P6_1,1.89,AL,STARVED_2,108,0.636576829071551
7081,Cyclicfeeding_starving,216,P6_2,2.14,AL,STARVED_2,108,0.7608058290337602
7082,Cyclicfeeding_starving,216,P6_3,4.63,AL,STARVED_2,108,1.5325568680981427
7085,Cyclicfeeding_starving,216,P6_6,3.7,AL,STARVED_2,108,1.308332819650179
7086,Cyclicfeeding_starving,216,P7_1,0.77,AL,STARVED_2,108,-0.2613647641344075
7087,Cyclicfeeding_starving,216,P7_2,4.4,AL,STARVED_2,108,1.4816045409242156
7089,Cyclicfeeding_starving,216,P7_4,1.92,AL,STARVED_2,108,0.6523251860396901
7090,Cyclicfeeding_starving,216,P7_5,2.88,AL,STARVED_2,108,1.0577902941478545
7091,Cyclicfeeding_starving,216,P7_6,1.8,AL,STARVED_2,108,0.5877866649021191
7092,Cyclicfeeding_starving,216,P8_1,2.17,AL,STARVED_2,108,0.7747271675523681
7093,Cyclicfeeding_starving,216,P8_2,4.03,AL,STARVED_2,108,1.3937663759585917
7094,Cyclicfeeding_starving,216,P8_3,4.16,AL,STARVED_2,108,1.425515074273172
7095,Cyclicfeeding_starving,216,P8_4,1.51,AL,STARVED_2,108,0.412109650826833
7097,Cyclicfeeding_starving,216,P8_6,2.89,AL,STARVED_2,108,1.0612565021243408
