experiment;day;individual;mm2;condition;feedingreg;reltime 
Cyclicfeeding_starving;30;P2_5;13,21;AL;STARVED;20
Cyclicfeeding_starving;30;P2_6;10,48;AL;STARVED;20
Cyclicfeeding_starving;30;P3_1;10,95;AL;STARVED;20
Cyclicfeeding_starving;30;P3_2;26,22;AL;STARVED;20
Cyclicfeeding_starving;30;P3_3;19,48;AL;STARVED;20
Cyclicfeeding_starving;30;P3_4;12,41;AL;STARVED;20
Cyclicfeeding_starving;30;P3_5;8,47;AL;STARVED;20
Cyclicfeeding_starving;30;P3_6;8,69;AL;STARVED;20
Cyclicfeeding_starving;30;P4_1;17,11;AL;STARVED;20
Cyclicfeeding_starving;30;P4_2;12,62;AL;STARVED;20
Cyclicfeeding_starving;30;P4_3;13,37;AL;STARVED;20
Cyclicfeeding_starving;30;P4_4;23,46;AL;STARVED;20
Cyclicfeeding_starving;30;P4_5;14,54;AL;STARVED;20
Cyclicfeeding_starving;30;P4_6;9,5;AL;STARVED;20
Cyclicfeeding_starving;30;P5_1;16,34;AL;STARVED;20
Cyclicfeeding_starving;30;P5_2;13,17;AL;STARVED;20
Cyclicfeeding_starving;30;P5_3;15,96;AL;STARVED;20
Cyclicfeeding_starving;30;P5_4;9,76;AL;STARVED;20
Cyclicfeeding_starving;30;P5_5;16,81;AL;STARVED;20
Cyclicfeeding_starving;30;P5_6;6,58;AL;STARVED;20
Cyclicfeeding_starving;30;P6_1;14,37;AL;STARVED;20
Cyclicfeeding_starving;30;P6_2;10,44;AL;STARVED;20
Cyclicfeeding_starving;30;P6_3;24,28;AL;STARVED;20
Cyclicfeeding_starving;30;P6_4;11,99;AL;STARVED;20
Cyclicfeeding_starving;30;P6_5;13,32;AL;STARVED;20
Cyclicfeeding_starving;30;P6_6;18,7;AL;STARVED;20
Cyclicfeeding_starving;30;P7_1;16,74;AL;STARVED;20
Cyclicfeeding_starving;30;P7_2;12,98;AL;STARVED;20
Cyclicfeeding_starving;30;P7_3;19,8;AL;STARVED;20
Cyclicfeeding_starving;30;P7_4;7,75;AL;STARVED;20
Cyclicfeeding_starving;30;P7_5;9,4;AL;STARVED;20
Cyclicfeeding_starving;30;P7_6;12,18;AL;STARVED;20
Cyclicfeeding_starving;30;P8_1;21,82;AL;STARVED;20
Cyclicfeeding_starving;30;P8_2;5,95;AL;STARVED;20
Cyclicfeeding_starving;30;P8_3;12,11;AL;STARVED;20
Cyclicfeeding_starving;30;P8_4;15,56;AL;STARVED;20
Cyclicfeeding_starving;30;P8_5;19,07;AL;STARVED;20
Cyclicfeeding_starving;30;P8_6;11,59;AL;STARVED;20
Cyclicfeeding_starving;30;P9_1;9,75;RES;STARVED;20
Cyclicfeeding_starving;30;P9_2;9,38;RES;STARVED;20
Cyclicfeeding_starving;30;P9_3;7,87;RES;STARVED;20
Cyclicfeeding_starving;30;P9_4;9,81;RES;STARVED;20
Cyclicfeeding_starving;30;P9_5;10,14;RES;STARVED;20
Cyclicfeeding_starving;30;P9_6;0,97;RES;STARVED;20
Cyclicfeeding_starving;34;P1_1;11,94;AL;STARVED;24
Cyclicfeeding_starving;34;P1_2;20,43;AL;STARVED;24
Cyclicfeeding_starving;34;P1_3;8,99;AL;STARVED;24
Cyclicfeeding_starving;34;P1_4;4,08;AL;STARVED;24
Cyclicfeeding_starving;34;P1_5;3,85;AL;STARVED;24
Cyclicfeeding_starving;34;P1_6;20,75;AL;STARVED;24
Cyclicfeeding_starving;34;P10_1;8,11;RES;STARVED;24
Cyclicfeeding_starving;34;P10_2;10,18;RES;STARVED;24
Cyclicfeeding_starving;34;P10_3;9,68;RES;STARVED;24
Cyclicfeeding_starving;34;P10_4;10,52;RES;STARVED;24
Cyclicfeeding_starving;34;P10_5;4,3;RES;STARVED;24
Cyclicfeeding_starving;34;P10_6;7,38;RES;STARVED;24
Cyclicfeeding_starving;34;P11_1;5,17;RES;STARVED;24
Cyclicfeeding_starving;34;P11_2;3,15;RES;STARVED;24
Cyclicfeeding_starving;34;P11_3;12,97;RES;STARVED;24
Cyclicfeeding_starving;34;P11_4;3,13;RES;STARVED;24
Cyclicfeeding_starving;34;P11_5;9,57;RES;STARVED;24
Cyclicfeeding_starving;34;P11_6;8,05;RES;STARVED;24
Cyclicfeeding_starving;34;P12_1;8,25;RES;STARVED;24
Cyclicfeeding_starving;34;P12_2;3,4;RES;STARVED;24
Cyclicfeeding_starving;34;P12_3;12,67;RES;STARVED;24
Cyclicfeeding_starving;34;P12_4;10,33;RES;STARVED;24
Cyclicfeeding_starving;34;P12_5;5,79;RES;STARVED;24
Cyclicfeeding_starving;34;P12_6;3,67;RES;STARVED;24
Cyclicfeeding_starving;34;P13_1;5,96;RES;STARVED;24
Cyclicfeeding_starving;34;P13_2;3,75;RES;STARVED;24
Cyclicfeeding_starving;34;P13_3;2,34;RES;STARVED;24
Cyclicfeeding_starving;34;P13_4;1,06;RES;STARVED;24
Cyclicfeeding_starving;34;P13_5;4,37;RES;STARVED;24
Cyclicfeeding_starving;34;P13_6;7,67;RES;STARVED;24
Cyclicfeeding_starving;34;P14_1;10,02;RES;STARVED;24
Cyclicfeeding_starving;34;P14_2;7,28;RES;STARVED;24
Cyclicfeeding_starving;34;P14_3;6,72;RES;STARVED;24
Cyclicfeeding_starving;34;P14_4;8,11;RES;STARVED;24
Cyclicfeeding_starving;34;P14_5;8,65;RES;STARVED;24
Cyclicfeeding_starving;34;P14_6;6,53;RES;STARVED;24
Cyclicfeeding_starving;34;P15_1;3,39;RES;STARVED;24
Cyclicfeeding_starving;34;P15_2;5,73;RES;STARVED;24
Cyclicfeeding_starving;34;P15_3;1,61;RES;STARVED;24
Cyclicfeeding_starving;34;P15_4;2,18;RES;STARVED;24
Cyclicfeeding_starving;34;P15_5;1,9;RES;STARVED;24
Cyclicfeeding_starving;34;P15_6;6,85;RES;STARVED;24
Cyclicfeeding_starving;34;P16_1;5,45;RES;STARVED;24
Cyclicfeeding_starving;34;P16_2;3,72;RES;STARVED;24
Cyclicfeeding_starving;34;P16_3;9,34;RES;STARVED;24
Cyclicfeeding_starving;34;P16_4;3,51;RES;STARVED;24
Cyclicfeeding_starving;34;P16_5;9,28;RES;STARVED;24
Cyclicfeeding_starving;34;P16_6;8,28;RES;STARVED;24
Cyclicfeeding_starving;34;P2_1;19,14;AL;STARVED;24
Cyclicfeeding_starving;34;P2_2;16,47;AL;STARVED;24
Cyclicfeeding_starving;34;P2_3;13,88;AL;STARVED;24
Cyclicfeeding_starving;34;P2_4;17,75;AL;STARVED;24
Cyclicfeeding_starving;34;P2_5;15,36;AL;STARVED;24
Cyclicfeeding_starving;34;P2_6;13,08;AL;STARVED;24
Cyclicfeeding_starving;34;P3_1;7,21;AL;STARVED;24
Cyclicfeeding_starving;34;P3_2;18,4;AL;STARVED;24
Cyclicfeeding_starving;34;P3_3;23,53;AL;STARVED;24
Cyclicfeeding_starving;34;P3_4;13,98;AL;STARVED;24
Cyclicfeeding_starving;34;P3_5;9,18;AL;STARVED;24
Cyclicfeeding_starving;34;P3_6;8,35;AL;STARVED;24
Cyclicfeeding_starving;34;P4_1;19,36;AL;STARVED;24
Cyclicfeeding_starving;34;P4_2;14,48;AL;STARVED;24
Cyclicfeeding_starving;34;P4_3;15,56;AL;STARVED;24
Cyclicfeeding_starving;34;P4_4;17,27;AL;STARVED;24
Cyclicfeeding_starving;34;P4_5;17,96;AL;STARVED;24
Cyclicfeeding_starving;34;P4_6;9,21;AL;STARVED;24
Cyclicfeeding_starving;34;P5_1;17,19;AL;STARVED;24
Cyclicfeeding_starving;34;P5_2;18,74;AL;STARVED;24
Cyclicfeeding_starving;34;P5_3;9,24;AL;STARVED;24
Cyclicfeeding_starving;34;P5_4;13,28;AL;STARVED;24
Cyclicfeeding_starving;34;P5_5;14,07;AL;STARVED;24
Cyclicfeeding_starving;34;P5_6;5,85;AL;STARVED;24
Cyclicfeeding_starving;34;P6_1;15,79;AL;STARVED;24
Cyclicfeeding_starving;34;P6_2;9,33;AL;STARVED;24
Cyclicfeeding_starving;34;P6_3;23,85;AL;STARVED;24
Cyclicfeeding_starving;34;P6_4;15,51;AL;STARVED;24
Cyclicfeeding_starving;34;P6_5;12,37;AL;STARVED;24
Cyclicfeeding_starving;34;P6_6;18,98;AL;STARVED;24
Cyclicfeeding_starving;34;P7_1;7,73;AL;STARVED;24
Cyclicfeeding_starving;34;P7_2;16,18;AL;STARVED;24
Cyclicfeeding_starving;34;P7_3;23,08;AL;STARVED;24
Cyclicfeeding_starving;34;P7_4;6,4;AL;STARVED;24
Cyclicfeeding_starving;34;P7_5;13,42;AL;STARVED;24
Cyclicfeeding_starving;34;P7_6;9,58;AL;STARVED;24
Cyclicfeeding_starving;34;P8_1;15,73;AL;STARVED;24
Cyclicfeeding_starving;34;P8_2;5,49;AL;STARVED;24
Cyclicfeeding_starving;34;P8_3;9,05;AL;STARVED;24
Cyclicfeeding_starving;34;P8_4;11,81;AL;STARVED;24
Cyclicfeeding_starving;34;P8_5;14,27;AL;STARVED;24
Cyclicfeeding_starving;34;P8_6;14,81;AL;STARVED;24
Cyclicfeeding_starving;34;P9_1;6,6;RES;STARVED;24
Cyclicfeeding_starving;34;P9_2;8,21;RES;STARVED;24
Cyclicfeeding_starving;34;P9_3;3,8;RES;STARVED;24
Cyclicfeeding_starving;34;P9_4;6,38;RES;STARVED;24
Cyclicfeeding_starving;34;P9_5;7,91;RES;STARVED;24
Cyclicfeeding_starving;34;P9_6;0,85;RES;STARVED;24
Cyclicfeeding_starving;38;P1_1;13,23;AL;STARVED;28
Cyclicfeeding_starving;38;P1_2;17,89;AL;STARVED;28
Cyclicfeeding_starving;38;P1_3;14;AL;STARVED;28
Cyclicfeeding_starving;38;P1_4;3,38;AL;STARVED;28
Cyclicfeeding_starving;38;P1_5;7,03;AL;STARVED;28
Cyclicfeeding_starving;38;P1_6;17,1;AL;STARVED;28
Cyclicfeeding_starving;38;P10_1;14,01;RES;STARVED;28
Cyclicfeeding_starving;38;P10_2;9,62;RES;STARVED;28
Cyclicfeeding_starving;38;P10_3;7,12;RES;STARVED;28
Cyclicfeeding_starving;38;P10_4;8,75;RES;STARVED;28
Cyclicfeeding_starving;38;P10_5;2,57;RES;STARVED;28
Cyclicfeeding_starving;38;P10_6;5,87;RES;STARVED;28
Cyclicfeeding_starving;38;P11_1;5,45;RES;STARVED;28
Cyclicfeeding_starving;38;P11_2;2,52;RES;STARVED;28
Cyclicfeeding_starving;38;P11_3;14,63;RES;STARVED;28
Cyclicfeeding_starving;38;P11_4;1,54;RES;STARVED;28
Cyclicfeeding_starving;38;P11_5;4,9;RES;STARVED;28
Cyclicfeeding_starving;38;P11_6;8,87;RES;STARVED;28
Cyclicfeeding_starving;38;P12_1;7,45;RES;STARVED;28
Cyclicfeeding_starving;38;P12_2;3,47;RES;STARVED;28
Cyclicfeeding_starving;38;P12_3;10,08;RES;STARVED;28
Cyclicfeeding_starving;38;P12_4;9,02;RES;STARVED;28
Cyclicfeeding_starving;38;P12_5;5,88;RES;STARVED;28
Cyclicfeeding_starving;38;P12_6;2,91;RES;STARVED;28
Cyclicfeeding_starving;38;P13_1;3,08;RES;STARVED;28
Cyclicfeeding_starving;38;P13_2;3,74;RES;STARVED;28
Cyclicfeeding_starving;38;P13_3;3,12;RES;STARVED;28
Cyclicfeeding_starving;38;P13_4;0,58;RES;STARVED;28
Cyclicfeeding_starving;38;P13_5;1,71;RES;STARVED;28
Cyclicfeeding_starving;38;P13_6;5,14;RES;STARVED;28
Cyclicfeeding_starving;38;P14_1;5,68;RES;STARVED;28
Cyclicfeeding_starving;38;P14_2;2,38;RES;STARVED;28
Cyclicfeeding_starving;38;P14_3;6,17;RES;STARVED;28
Cyclicfeeding_starving;38;P14_4;8;RES;STARVED;28
Cyclicfeeding_starving;38;P14_5;10,45;RES;STARVED;28
Cyclicfeeding_starving;38;P14_6;5,87;RES;STARVED;28
Cyclicfeeding_starving;38;P15_1;3,41;RES;STARVED;28
Cyclicfeeding_starving;38;P15_2;6,81;RES;STARVED;28
Cyclicfeeding_starving;38;P15_3;1,03;RES;STARVED;28
Cyclicfeeding_starving;38;P15_4;1,36;RES;STARVED;28
Cyclicfeeding_starving;38;P15_5;1,93;RES;STARVED;28
Cyclicfeeding_starving;38;P15_6;2,77;RES;STARVED;28
Cyclicfeeding_starving;38;P16_1;3,76;RES;STARVED;28
Cyclicfeeding_starving;38;P16_2;NA;RES;STARVED;28
Cyclicfeeding_starving;38;P16_3;9,71;RES;STARVED;28
Cyclicfeeding_starving;38;P16_4;3,55;RES;STARVED;28
Cyclicfeeding_starving;38;P16_5;9,53;RES;STARVED;28
Cyclicfeeding_starving;38;P16_6;9,21;RES;STARVED;28
Cyclicfeeding_starving;38;P2_1;19,04;AL;STARVED;28
Cyclicfeeding_starving;38;P2_2;22,05;AL;STARVED;28
Cyclicfeeding_starving;38;P2_3;20,15;AL;STARVED;28
Cyclicfeeding_starving;38;P2_4;16,97;AL;STARVED;28
Cyclicfeeding_starving;38;P2_5;28,75;AL;STARVED;28
Cyclicfeeding_starving;38;P2_6;21,07;AL;STARVED;28
Cyclicfeeding_starving;38;P3_1;13,21;AL;STARVED;28
Cyclicfeeding_starving;38;P3_2;20,37;AL;STARVED;28
Cyclicfeeding_starving;38;P3_3;26,62;AL;STARVED;28
Cyclicfeeding_starving;38;P3_4;13,83;AL;STARVED;28
Cyclicfeeding_starving;38;P3_5;13,44;AL;STARVED;28
Cyclicfeeding_starving;38;P3_6;7,47;AL;STARVED;28
Cyclicfeeding_starving;38;P4_1;15,86;AL;STARVED;28
Cyclicfeeding_starving;38;P4_2;8,3;AL;STARVED;28
Cyclicfeeding_starving;38;P4_3;13,56;AL;STARVED;28
Cyclicfeeding_starving;38;P4_4;15,28;AL;STARVED;28
Cyclicfeeding_starving;38;P4_5;22,89;AL;STARVED;28
Cyclicfeeding_starving;38;P4_6;10,97;AL;STARVED;28
Cyclicfeeding_starving;38;P5_1;NA;AL;STARVED;28
Cyclicfeeding_starving;38;P5_2;23,27;AL;STARVED;28
Cyclicfeeding_starving;38;P5_3;14,03;AL;STARVED;28
Cyclicfeeding_starving;38;P5_4;10,88;AL;STARVED;28
Cyclicfeeding_starving;38;P5_5;20,15;AL;STARVED;28
Cyclicfeeding_starving;38;P5_6;5,77;AL;STARVED;28
Cyclicfeeding_starving;38;P6_1;16,1;AL;STARVED;28
Cyclicfeeding_starving;38;P6_2;15,2;AL;STARVED;28
Cyclicfeeding_starving;38;P6_3;18,96;AL;STARVED;28
Cyclicfeeding_starving;38;P6_4;8,4;AL;STARVED;28
Cyclicfeeding_starving;38;P6_5;12,21;AL;STARVED;28
Cyclicfeeding_starving;38;P6_6;22,41;AL;STARVED;28
Cyclicfeeding_starving;38;P7_1;7,63;AL;STARVED;28
Cyclicfeeding_starving;38;P7_2;18,19;AL;STARVED;28
Cyclicfeeding_starving;38;P7_3;16,28;AL;STARVED;28
Cyclicfeeding_starving;38;P7_4;9,87;AL;STARVED;28
Cyclicfeeding_starving;38;P7_5;17,69;AL;STARVED;28
Cyclicfeeding_starving;38;P7_6;6,54;AL;STARVED;28
Cyclicfeeding_starving;38;P8_1;18,3;AL;STARVED;28
Cyclicfeeding_starving;38;P8_2;4,7;AL;STARVED;28
Cyclicfeeding_starving;38;P8_3;11,22;AL;STARVED;28
Cyclicfeeding_starving;38;P8_4;14,29;AL;STARVED;28
Cyclicfeeding_starving;38;P8_5;12,6;AL;STARVED;28
Cyclicfeeding_starving;38;P8_6;17,63;AL;STARVED;28
Cyclicfeeding_starving;38;P9_1;9,27;RES;STARVED;28
Cyclicfeeding_starving;38;P9_2;6,83;RES;STARVED;28
Cyclicfeeding_starving;38;P9_3;3,85;RES;STARVED;28
Cyclicfeeding_starving;38;P9_4;5,69;RES;STARVED;28
Cyclicfeeding_starving;38;P9_5;10,12;RES;STARVED;28
Cyclicfeeding_starving;38;P9_6;NA;RES;STARVED;28
Cyclicfeeding_starving;42;P1_1;15,17;AL;STARVED;32
Cyclicfeeding_starving;42;P1_2;17,92;AL;STARVED;32
Cyclicfeeding_starving;42;P1_3;14,79;AL;STARVED;32
Cyclicfeeding_starving;42;P1_4;4,25;AL;STARVED;32
Cyclicfeeding_starving;42;P1_5;3,89;AL;STARVED;32
Cyclicfeeding_starving;42;P1_6;17,97;AL;STARVED;32
Cyclicfeeding_starving;42;P10_1;14,01;RES;STARVED;32
Cyclicfeeding_starving;42;P10_2;6,41;RES;STARVED;32
Cyclicfeeding_starving;42;P10_3;7,28;RES;STARVED;32
Cyclicfeeding_starving;42;P10_4;6,27;RES;STARVED;32
Cyclicfeeding_starving;42;P10_5;1,5;RES;STARVED;32
Cyclicfeeding_starving;42;P10_6;4,91;RES;STARVED;32
Cyclicfeeding_starving;42;P11_1;2,13;RES;STARVED;32
Cyclicfeeding_starving;42;P11_2;2,15;RES;STARVED;32
Cyclicfeeding_starving;42;P11_3;11,97;RES;STARVED;32
Cyclicfeeding_starving;42;P11_4;1,36;RES;STARVED;32
Cyclicfeeding_starving;42;P11_5;3,81;RES;STARVED;32
Cyclicfeeding_starving;42;P11_6;7,53;RES;STARVED;32
Cyclicfeeding_starving;42;P12_1;6,6;RES;STARVED;32
Cyclicfeeding_starving;42;P12_2;1,98;RES;STARVED;32
Cyclicfeeding_starving;42;P12_3;8,96;RES;STARVED;32
Cyclicfeeding_starving;42;P12_4;6,78;RES;STARVED;32
Cyclicfeeding_starving;42;P12_5;3,51;RES;STARVED;32
Cyclicfeeding_starving;42;P12_6;2,37;RES;STARVED;32
Cyclicfeeding_starving;42;P13_1;1,3;RES;STARVED;32
Cyclicfeeding_starving;42;P13_2;2,78;RES;STARVED;32
Cyclicfeeding_starving;42;P13_3;2,66;RES;STARVED;32
Cyclicfeeding_starving;42;P13_4;0,64;RES;STARVED;32
Cyclicfeeding_starving;42;P13_5;1,24;RES;STARVED;32
Cyclicfeeding_starving;42;P13_6;6,29;RES;STARVED;32
Cyclicfeeding_starving;42;P14_1;7,16;RES;STARVED;32
Cyclicfeeding_starving;42;P14_2;1,08;RES;STARVED;32
Cyclicfeeding_starving;42;P14_3;4,31;RES;STARVED;32
Cyclicfeeding_starving;42;P14_4;4,65;RES;STARVED;32
Cyclicfeeding_starving;42;P14_5;7,62;RES;STARVED;32
Cyclicfeeding_starving;42;P14_6;5,5;RES;STARVED;32
Cyclicfeeding_starving;42;P15_1;2,55;RES;STARVED;32
Cyclicfeeding_starving;42;P15_2;4,62;RES;STARVED;32
Cyclicfeeding_starving;42;P15_3;1,77;RES;STARVED;32
Cyclicfeeding_starving;42;P15_4;NA;RES;STARVED;32
Cyclicfeeding_starving;42;P15_5;1,95;RES;STARVED;32
Cyclicfeeding_starving;42;P15_6;2,89;RES;STARVED;32
Cyclicfeeding_starving;42;P16_1;4,25;RES;STARVED;32
Cyclicfeeding_starving;42;P16_2;NA;RES;STARVED;32
Cyclicfeeding_starving;42;P16_3;6,8;RES;STARVED;32
Cyclicfeeding_starving;42;P16_4;2,68;RES;STARVED;32
Cyclicfeeding_starving;42;P16_5;7,58;RES;STARVED;32
Cyclicfeeding_starving;42;P16_6;7,43;RES;STARVED;32
Cyclicfeeding_starving;42;P2_1;17,39;AL;STARVED;32
Cyclicfeeding_starving;42;P2_2;15,47;AL;STARVED;32
Cyclicfeeding_starving;42;P2_3;16,91;AL;STARVED;32
Cyclicfeeding_starving;42;P2_4;13,42;AL;STARVED;32
Cyclicfeeding_starving;42;P2_5;12,28;AL;STARVED;32
Cyclicfeeding_starving;42;P2_6;15,32;AL;STARVED;32
Cyclicfeeding_starving;42;P3_1;10,58;AL;STARVED;32
Cyclicfeeding_starving;42;P3_2;18,76;AL;STARVED;32
Cyclicfeeding_starving;42;P3_3;20,25;AL;STARVED;32
Cyclicfeeding_starving;42;P3_4;13,29;AL;STARVED;32
Cyclicfeeding_starving;42;P3_5;8,48;AL;STARVED;32
Cyclicfeeding_starving;42;P3_6;5,52;AL;STARVED;32
Cyclicfeeding_starving;42;P4_1;15,16;AL;STARVED;32
Cyclicfeeding_starving;42;P4_2;5,89;AL;STARVED;32
Cyclicfeeding_starving;42;P4_3;12,33;AL;STARVED;32
Cyclicfeeding_starving;42;P4_4;14,58;AL;STARVED;32
Cyclicfeeding_starving;42;P4_5;16,02;AL;STARVED;32
Cyclicfeeding_starving;42;P4_6;10,54;AL;STARVED;32
Cyclicfeeding_starving;42;P5_1;14,74;AL;STARVED;32
Cyclicfeeding_starving;42;P5_2;16,61;AL;STARVED;32
Cyclicfeeding_starving;42;P5_3;10,44;AL;STARVED;32
Cyclicfeeding_starving;42;P5_4;8,28;AL;STARVED;32
Cyclicfeeding_starving;42;P5_5;18,7;AL;STARVED;32
Cyclicfeeding_starving;42;P5_6;4,9;AL;STARVED;32
Cyclicfeeding_starving;42;P6_1;11,17;AL;STARVED;32
Cyclicfeeding_starving;42;P6_2;11,63;AL;STARVED;32
Cyclicfeeding_starving;42;P6_3;21,65;AL;STARVED;32
Cyclicfeeding_starving;42;P6_4;4,99;AL;STARVED;32
Cyclicfeeding_starving;42;P6_5;14,24;AL;STARVED;32
Cyclicfeeding_starving;42;P6_6;18,2;AL;STARVED;32
Cyclicfeeding_starving;42;P7_1;5,09;AL;STARVED;32
Cyclicfeeding_starving;42;P7_2;7,48;AL;STARVED;32
Cyclicfeeding_starving;42;P7_3;12,27;AL;STARVED;32
Cyclicfeeding_starving;42;P7_4;11,21;AL;STARVED;32
Cyclicfeeding_starving;42;P7_5;8,93;AL;STARVED;32
Cyclicfeeding_starving;42;P7_6;9,22;AL;STARVED;32
Cyclicfeeding_starving;42;P8_1;20,86;AL;STARVED;32
Cyclicfeeding_starving;42;P8_2;4,75;AL;STARVED;32
Cyclicfeeding_starving;42;P8_3;10,99;AL;STARVED;32
Cyclicfeeding_starving;42;P8_4;13,47;AL;STARVED;32
Cyclicfeeding_starving;42;P8_5;10,82;AL;STARVED;32
Cyclicfeeding_starving;42;P8_6;18,53;AL;STARVED;32
Cyclicfeeding_starving;42;P9_1;6,41;RES;STARVED;32
Cyclicfeeding_starving;42;P9_2;2,59;RES;STARVED;32
Cyclicfeeding_starving;42;P9_3;NA;RES;STARVED;32
Cyclicfeeding_starving;42;P9_4;3,7;RES;STARVED;32
Cyclicfeeding_starving;42;P9_5;2,22;RES;STARVED;32
Cyclicfeeding_starving;42;P9_6;NA;RES;STARVED;32
Cyclicfeeding_starving;46;P1_1;10,44;AL;STARVED;36
Cyclicfeeding_starving;46;P1_2;14,83;AL;STARVED;36
Cyclicfeeding_starving;46;P1_3;13,73;AL;STARVED;36
Cyclicfeeding_starving;46;P1_4;6,08;AL;STARVED;36
Cyclicfeeding_starving;46;P1_5;1,88;AL;STARVED;36
Cyclicfeeding_starving;46;P1_6;12,81;AL;STARVED;36
Cyclicfeeding_starving;46;P10_1;7,8;RES;STARVED;36
Cyclicfeeding_starving;46;P10_2;6,76;RES;STARVED;36
Cyclicfeeding_starving;46;P10_3;7,68;RES;STARVED;36
Cyclicfeeding_starving;46;P10_4;6,46;RES;STARVED;36
Cyclicfeeding_starving;46;P10_5;1,37;RES;STARVED;36
Cyclicfeeding_starving;46;P10_6;4,64;RES;STARVED;36
Cyclicfeeding_starving;46;P11_1;5,11;RES;STARVED;36
Cyclicfeeding_starving;46;P11_2;2,01;RES;STARVED;36
Cyclicfeeding_starving;46;P11_3;13,18;RES;STARVED;36
Cyclicfeeding_starving;46;P11_4;NA;RES;STARVED;36
Cyclicfeeding_starving;46;P11_5;2,62;RES;STARVED;36
Cyclicfeeding_starving;46;P11_6;7,55;RES;STARVED;36
Cyclicfeeding_starving;46;P12_1;5,57;RES;STARVED;36
Cyclicfeeding_starving;46;P12_2;2,07;RES;STARVED;36
Cyclicfeeding_starving;46;P12_3;8,06;RES;STARVED;36
Cyclicfeeding_starving;46;P12_4;5,2;RES;STARVED;36
Cyclicfeeding_starving;46;P12_5;1,52;RES;STARVED;36
Cyclicfeeding_starving;46;P12_6;2,6;RES;STARVED;36
Cyclicfeeding_starving;46;P13_1;NA;RES;STARVED;36
Cyclicfeeding_starving;46;P13_2;1,75;RES;STARVED;36
Cyclicfeeding_starving;46;P13_3;2,29;RES;STARVED;36
Cyclicfeeding_starving;46;P13_4;0,38;RES;STARVED;36
Cyclicfeeding_starving;46;P13_5;NA;RES;STARVED;36
Cyclicfeeding_starving;46;P13_6;2,33;RES;STARVED;36
Cyclicfeeding_starving;46;P14_1;4,28;RES;STARVED;36
Cyclicfeeding_starving;46;P14_2;NA;RES;STARVED;36
Cyclicfeeding_starving;46;P14_3;3,03;RES;STARVED;36
Cyclicfeeding_starving;46;P14_4;2,52;RES;STARVED;36
Cyclicfeeding_starving;46;P14_5;9,74;RES;STARVED;36
Cyclicfeeding_starving;46;P14_6;2,6;RES;STARVED;36
Cyclicfeeding_starving;46;P15_1;2;RES;STARVED;36
Cyclicfeeding_starving;46;P15_2;5,24;RES;STARVED;36
Cyclicfeeding_starving;46;P15_3;2,9;RES;STARVED;36
Cyclicfeeding_starving;46;P15_4;NA;RES;STARVED;36
Cyclicfeeding_starving;46;P15_5;2,9;RES;STARVED;36
Cyclicfeeding_starving;46;P15_6;1,02;RES;STARVED;36
Cyclicfeeding_starving;46;P16_1;6,02;RES;STARVED;36
Cyclicfeeding_starving;46;P16_2;NA;RES;STARVED;36
Cyclicfeeding_starving;46;P16_3;12,01;RES;STARVED;36
Cyclicfeeding_starving;46;P16_4;2,2;RES;STARVED;36
Cyclicfeeding_starving;46;P16_5;6,61;RES;STARVED;36
Cyclicfeeding_starving;46;P16_6;5,1;RES;STARVED;36
Cyclicfeeding_starving;46;P2_1;17,21;AL;STARVED;36
Cyclicfeeding_starving;46;P2_2;15,12;AL;STARVED;36
Cyclicfeeding_starving;46;P2_3;12,27;AL;STARVED;36
Cyclicfeeding_starving;46;P2_4;11,65;AL;STARVED;36
Cyclicfeeding_starving;46;P2_5;19,44;AL;STARVED;36
Cyclicfeeding_starving;46;P2_6;19,8;AL;STARVED;36
Cyclicfeeding_starving;46;P3_1;8,14;AL;STARVED;36
Cyclicfeeding_starving;46;P3_2;19,73;AL;STARVED;36
Cyclicfeeding_starving;46;P3_3;24,1;AL;STARVED;36
Cyclicfeeding_starving;46;P3_4;14,54;AL;STARVED;36
Cyclicfeeding_starving;46;P3_5;8,52;AL;STARVED;36
Cyclicfeeding_starving;46;P3_6;6,41;AL;STARVED;36
Cyclicfeeding_starving;46;P4_1;10,21;AL;STARVED;36
Cyclicfeeding_starving;46;P4_2;7,15;AL;STARVED;36
Cyclicfeeding_starving;46;P4_3;6,95;AL;STARVED;36
Cyclicfeeding_starving;46;P4_4;14,45;AL;STARVED;36
Cyclicfeeding_starving;46;P4_5;20,53;AL;STARVED;36
Cyclicfeeding_starving;46;P4_6;9,95;AL;STARVED;36
Cyclicfeeding_starving;46;P5_1;4,62;AL;STARVED;36
Cyclicfeeding_starving;46;P5_2;8,42;AL;STARVED;36
Cyclicfeeding_starving;46;P5_3;10,41;AL;STARVED;36
Cyclicfeeding_starving;46;P5_4;6,66;AL;STARVED;36
Cyclicfeeding_starving;46;P5_5;17,39;AL;STARVED;36
Cyclicfeeding_starving;46;P5_6;11,29;AL;STARVED;36
Cyclicfeeding_starving;46;P6_1;8,71;AL;STARVED;36
Cyclicfeeding_starving;46;P6_2;10,38;AL;STARVED;36
Cyclicfeeding_starving;46;P6_3;23,42;AL;STARVED;36
Cyclicfeeding_starving;46;P6_4;5,32;AL;STARVED;36
Cyclicfeeding_starving;46;P6_5;8,99;AL;STARVED;36
Cyclicfeeding_starving;46;P6_6;16,64;AL;STARVED;36
Cyclicfeeding_starving;46;P7_1;9,88;AL;STARVED;36
